smiles,name,moa,clinical_phase,our_rf_p_pathogen,our_rf_p_gut,our_rf_S,our_rf_rank,our_dmpnn_p_pathogen,our_dmpnn_p_gut,our_dmpnn_S,our_dmpnn_rank,our_chemeleon_frozen_p_pathogen,our_chemeleon_frozen_p_gut,our_chemeleon_frozen_S,our_chemeleon_frozen_rank,our_molformer_p_pathogen,our_molformer_p_gut,our_molformer_S,our_molformer_rank,stokes_dmpnn_score,stokes_dmpnn_rank,stokes_inhibition,stokes_validated_active,stokes_rf_score,stokes_rf_rank,name_lower
O=C(O)CC[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,MK-0752,gamma secretase inhibitor,Phase 1/Phase 2,0.2224580513678758,0.248755331872204,0.167120424972216,3185,0.073208,0.259681,0.054197,1594,0.16427,0.080966,0.15097,2056,0.0015498734,0.008929443,0.0015360338938174,4675,0.0202529802807475,1600.0,,False,,,mk-0752
CCCN1CCC[C@@H]2Cc3[nH]ncc3C[C@H]21,quinpirol-(-),dopamine receptor agonist,Phase 2,0.1958953211081546,0.1470792351275039,0.1670831871145104,3186,0.000871,0.009222,0.000863,4264,0.023992,0.011792,0.023709,5307,0.06402507,0.00069765374,0.0639804026704607,1730,0.00233457500318978,3974.0,,False,,,quinpirol-(-)
CCN(CC)CCOC(=O)[C@H](Cc1cccc2ccccc12)C[C@H]1CCCO1,naftidrofuryl,adrenergic receptor antagonist,Launched,0.1949500086544563,0.1431667294726809,0.1670396535047269,3187,5.5e-05,0.014852,5.4e-05,5793,0.31838,0.07848,0.293393,848,0.01253222,0.001014569,0.0125195051980868,2990,,,,,,,naftidrofuryl
CC(=O)O[C@@H](C)C[N+](C)(C)C,methacholine,acetylcholine receptor agonist,Launched,0.1742315109056388,0.0413964014145749,0.167018953341121,3188,3.3e-05,0.006562,3.3e-05,5987,1.8e-05,0.001393,1.8e-05,6721,0.00016642411,0.0004082832,0.0001663561618318,6029,,,,,,,methacholine
NC[C@H](O)c1ccc(O)c(O)c1,norepinephrine,adrenergic receptor agonist,Launched,0.1889055525137115,0.1158610475446388,0.1670187573124741,3189,0.057176,0.013543,0.056402,1566,0.157338,0.031995,0.152304,2042,0.0004434913,0.0007717663,0.0004431490283603,5503,,,,,,,norepinephrine
c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1,LY364947,p38 MAPK inhibitor|TGF beta receptor inhibitor,Preclinical,0.207419140061709,0.1948255727841919,0.167008587292782,3190,0.001004,0.010538,0.000994,4153,0.153402,0.038297,0.147527,2114,0.0005511664,0.0028483449,0.0005495964879955,5374,0.0133343663124833,2129.0,,False,,,ly364947
CN(C)c1nc(N)c(C(=O)Nc2cccnc2)nc1Cl,ACDPP,glutamate receptor antagonist,Preclinical,0.1856098419696164,0.1003257938418547,0.1669883872291534,3191,0.011985,0.005642,0.011917,2486,0.200995,0.102879,0.180317,1696,0.24648505,0.003665545,0.2455815479573977,875,0.0498634521558415,713.0,,False,,,acdpp
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)/C=C/C=C/C(O)(CC)CC)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,seocalcitol,vitamin D receptor agonist,Phase 3,0.1980628110225135,0.1570340381080051,0.1669602080086255,3192,0.008253,0.010162,0.008169,2719,0.405922,0.013274,0.400534,476,0.012452684,0.0039297235,0.0124037483950471,2999,0.0044979941732912,3382.0,,False,,,seocalcitol
CC(=O)[O][Pt]([NH2])([Cl])([Cl])([NH]C1CCCCC1)[O]C(C)=O,satraplatin,DNA alkylating agent,Phase 3,0.1841023252133062,0.0933283017971346,0.1669203678442445,3193,0.0,0.00248,0.0,6652,0.446841,0.006177,0.444081,372,0.06827345,0.0015776362,0.0681657393337811,1689,0.0127795359448555,2187.0,,False,,,satraplatin
O=C(NC1Cc2ccccc2C1)c1ccc2c(c1)OC(F)(F)O2,AVE-3085,nitric oxide synthase stimulant,Preclinical,0.2166028484506917,0.2295359717781618,0.1668847031416442,3194,0.428101,0.021762,0.418785,626,0.206574,0.103824,0.185127,1643,0.016038874,0.016170388,0.0157795191843368,2806,,,,,,,ave-3085
FC(F)OC(F)(F)[C@@H](F)Cl,enflurane,membrane permeability inhibitor,Launched,0.2164276574455735,0.2289267462443223,0.1668815780292775,3195,7.8e-05,0.93698,5e-06,6425,0.00033,0.005931,0.000328,6668,0.5388459,0.0006016404,0.5385217085371856,442,0.00666714552443929,2990.0,,False,,,enflurane
CC(=O)Oc1c(C)cccc1C(=O)O,cresopirine,,Preclinical,0.2272617495425901,0.2658133597889002,0.1668525403451706,3196,0.002857,0.008369,0.002833,3419,0.444523,0.005566,0.442049,377,0.003406725,0.0021382174,0.0033994406813279,4068,,,,,,,cresopirine
CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccccc2OC)c1,M-25,smoothened receptor antagonist,Preclinical,0.2095531707034563,0.2041193676157035,0.1667793100176012,3197,0.01293,0.027915,0.012569,2453,0.293407,0.112518,0.260394,1012,0.00027646427,0.002367144,0.000275809839262,5780,0.00788370091468095,2787.0,,False,,,m-25
CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,ammonium-glycyrrhizinate,thrombin inhibitor,Launched,0.2568349956869738,0.3507078317919939,0.1667609512212891,3198,0.003485,0.047977,0.003318,3302,0.058544,0.005053,0.058248,3965,0.0038252957,0.06067522,0.0035931950418374,4017,,,,,,,ammonium-glycyrrhizinate
N#C[C@H](c1ccc(F)cc1)c1c(Cl)cc(-n2ncc(=O)[nH]c2=O)cc1Cl,letrazuril,antiinfective drug,Phase 1,0.2073434416940808,0.1958364126471473,0.1667380458867991,3199,0.96325,0.364986,0.611677,438,0.275902,0.45834,0.149445,2075,0.060780473,0.041434158,0.0582620852784032,1788,,,,,,,letrazuril
O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,GW-3965,LXR agonist,Preclinical,0.2167323292064974,0.2307639914506121,0.166718311842418,3200,0.032724,0.384287,0.020149,2165,0.158892,0.152108,0.134723,2293,0.019553788,0.037042465,0.0188294674923925,2654,0.0159553179219074,1908.0,,False,,,gw-3965
C[C@H]1[C@H](C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@H]12,madecassoside,anti-inflammatory agent,Preclinical,0.2727012953285064,0.3889437008080279,0.1666358443082942,3201,0.010045,0.003407,0.010011,2586,0.119868,0.001469,0.119692,2551,0.22425948,0.0028222087,0.2236265729444865,931,,,,,,,madecassoside
NC(=O)CN1C=CCC(C(N)=O)=C1,caricotamide,NADPH quinone oxidoreductase inhibitor,Phase 2,0.2103454765882499,0.2079582022020197,0.1666024094356304,3202,0.330309,0.003559,0.329133,734,0.00099,0.000743,0.000989,6599,0.0047747646,0.00035632343,0.0047730632395002,3782,0.014940025877535,1985.0,,False,,,caricotamide
COc1ccc([C@@H](O)c2cc(-c3ncnc4cc(N5CCOCC5)ccc34)c(F)cc2Cl)nn1,peposertib,DNA dependent protein kinase inhibitor,Phase 1/Phase 2,0.2568452781634765,0.3514491560959936,0.1665772219056819,3203,0.000801,0.362849,0.000511,4602,0.116352,0.108681,0.103707,2833,0.010610665,0.16667765,0.0088421042928627,3273,,,,,,,peposertib
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,losartan,angiotensin receptor antagonist,Launched,0.1955530075867366,0.1482360635351596,0.1665649995296176,3204,0.000925,0.106687,0.000827,4290,0.041599,0.170004,0.034527,4830,9.657046e-05,0.009411598,9.566157765180492e-05,6241,,,,,,,losartan
Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12,BMS-536924,IGF-1 inhibitor,Preclinical,0.2635378213985855,0.3680886867994138,0.1665325307980017,3205,0.010372,0.067513,0.009671,2606,0.237138,0.293171,0.167616,1834,0.04816593,0.060397223,0.0452568415847876,1962,0.0106466689085209,2426.0,,False,,,bms-536924
CC(C)C[C@@H](C=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1,MG-132,proteasome inhibitor,Preclinical,0.207058944018828,0.1957385647880016,0.1665295234900634,3206,0.000184,0.00515,0.000183,5210,0.150235,0.038972,0.14438,2158,0.0038413124,0.0054628095,0.0038203280421288,3962,0.0147763263725209,2000.0,,False,,,mg-132
C(=C/c1ccccc1)\CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,GBR-12783,dopamine reuptake inhibitor,Preclinical,0.1797176400669467,0.0734714566564147,0.1665135232643749,3207,0.000664,0.013883,0.000655,4432,0.039895,0.017621,0.039192,4619,0.0018509607,0.0047881566,0.0018420980103079,4538,0.0161933847870386,1881.0,,False,,,gbr-12783
CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(=O)N(C)C)ccc32)c2ccccc2)c1,BIX-02189,MEK inhibitor,Preclinical,0.2032347907215742,0.1807268669403795,0.1665048037411804,3208,0.867306,0.24426,0.655458,392,0.639891,0.099497,0.576224,177,0.8350505,0.08415754,0.7647747041442301,221,0.00997566449368605,2509.0,,False,,,bix-02189
CCOc1cc(/C=C2/C(=O)N(c3ccccc3)N=C2C)cc(Cl)c1OCC(=O)OC,SJ-172550,MDM inhibitor,Preclinical,0.2254268714050216,0.2614114087752714,0.1664977153752329,3209,0.015228,0.006834,0.015124,2327,0.080878,0.09564,0.073143,3527,0.00434666,0.26640663,0.0031886809576441,4119,0.0499062685412354,712.0,,False,,,sj-172550
COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1,2-iodomelatonin,melatonin receptor agonist,Preclinical,0.1832839078061699,0.0916766554432091,0.1664810521419388,3210,0.002595,0.01289,0.002561,3497,0.16858,0.029977,0.163526,1892,0.0003598387,0.0015605845,0.0003592771413022,5626,0.00149177773804616,4256.0,,False,0.008,3610.0,2-iodomelatonin
O=C(O)c1ccc(SSc2ccc(C(=O)O)cn2)nc1,carboxypyridine-disulfide,,Phase 2,0.2184687543356158,0.2379952866916399,0.1664742205143455,3211,0.097243,0.007143,0.096549,1301,0.101417,0.246942,0.076373,3441,0.2630545,0.009353914,0.260593910829687,835,0.0478776056930694,744.0,,False,,,carboxypyridine-disulfide
Fc1ccc(-n2cc(CCCCN3CCC4(CC3)OCc3ccccc34)c3ccccc32)cc1,siramesine,sigma receptor antagonist,Phase 2,0.2560661212492023,0.3499169806764639,0.1664642372481481,3212,0.102263,0.097947,0.092246,1319,0.091458,0.04413,0.087422,3158,0.0021747323,0.16121528,0.0018241322233304,4545,0.0147934444801649,1998.0,,False,,,siramesine
S=C=NCc1ccccc1,benzyl-isothiocyanate,methylazoxymethanol acetate inhibitor,Preclinical,0.1854072878468104,0.1022578600388522,0.1664479353559881,3213,0.000537,0.008554,0.000533,4572,0.00054,0.011579,0.000534,6643,0.00027824895,0.0009437676,0.0002779863476562,5772,,,,,,,benzyl-isothiocyanate
CCN(c1ccccc1)c1cc(=NC)n(C)c(C)n1,ZD-7288,HCN channel blocker,Phase 2,0.2058099601848164,0.1912606744860696,0.1664466083839173,3214,0.000558,0.089485,0.000508,4611,0.004806,0.038765,0.00462,6319,5.8565234e-05,0.0020247637,5.844665324011479e-05,6387,0.00703381490539725,2928.0,,False,,,zd-7288
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,milrinone,phosphodiesterase inhibitor,Launched,0.181798315318987,0.0844461941920475,0.1664461394797727,3215,0.011156,0.008733,0.011058,2520,0.014069,0.082594,0.012907,5847,0.086051464,0.0075049885,0.0854056487522718,1536,,,,,,,milrinone
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,cilazapril,angiotensin converting enzyme inhibitor,Launched,0.1935145672015106,0.1400405598837372,0.1664146788649519,3216,1e-05,0.008162,1e-05,6290,0.116742,0.016985,0.114759,2642,0.10328394,0.0018615705,0.1030916696641722,1408,0.00544249958161344,3190.0,,False,,,cilazapril
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,dorsomorphin,AMPK inhibitor,Preclinical,0.2279204195521895,0.2699868602391645,0.1663849010929008,3217,0.010425,0.041059,0.009997,2587,0.135233,0.069584,0.125823,2445,0.025352053,0.01061029,0.0250830603655746,2423,0.00642256770998557,3026.0,,False,,,dorsomorphin
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,A-939572,stearoyl-CoA desaturase inhibitor,Preclinical,0.2146051850392707,0.2247767668371785,0.166366925399649,3218,0.180415,0.017245,0.177304,984,0.385424,0.131969,0.33456,669,0.048406255,0.0056776963,0.0481314189850896,1917,0.00444859805609922,3394.0,,False,,,a-939572
CC1(C)[C@H]2CC[C@]1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)[C@@]3(CS(=O)(=O)O)CC[C@@H]2C3(C)C)cc1,ecamsule-triethanolamine,,Launched,0.2060530680041403,0.192958236357362,0.1662934314060378,3219,0.102793,0.000534,0.102738,1267,0.018462,0.008827,0.018299,5564,0.27426893,0.09862023,0.2472204650415461,872,0.00749528028877648,2843.0,,False,,,ecamsule-triethanolamine
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,MLN8054,Aurora kinase inhibitor,Phase 1,0.2873540782514441,0.4213246693594512,0.1662847162430645,3220,0.06361,0.92956,0.004481,3094,0.143925,0.59356,0.058497,3955,0.0025748229,0.44452682,0.0014302450641998,4728,,,,,,,mln8054
CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,cefditoren-pivoxil,bacterial cell wall synthesis inhibitor,Launched,0.9487838199972696,0.8247543125523006,0.1662702727746758,3221,0.974454,0.946454,0.052178,1609,0.817792,0.669849,0.269995,953,0.9787258,0.92702067,0.071426753137714,1659,,,,,,,cefditoren-pivoxil
CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,tenapanor,sodium/hydrogen exchanger inhibitor,Launched,0.2608839933520378,0.3628044290934858,0.166234125084323,3222,0.207431,0.984199,0.003278,3312,0.255495,0.129058,0.222522,1254,0.57851624,0.019722493,0.5671064575062137,405,,,,,,,tenapanor
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,rebastinib,Bcr-Abl kinase inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor,Phase 1/Phase 2,0.2846689710159117,0.4160511839632542,0.1662321085871404,3223,0.023319,0.114297,0.020654,2155,0.353484,0.096978,0.319204,727,0.01231602,0.2839906,0.008818386090588,3275,0.0590629169571911,584.0,,False,,,rebastinib
NC[C@@H]1CC(=O)N(Cc2ccccc2)C1,nebracetam,acetylcholine receptor agonist,Phase 3,0.184631227170933,0.0997756504294385,0.1662095263903677,3224,0.00793,0.007088,0.007873,2743,0.145755,0.008622,0.144498,2153,0.0026898317,0.0006902013,0.0026879751746638,4241,0.00221385816323334,4019.0,,False,,,nebracetam
CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,carmofur,thymidylate synthase inhibitor,Launched,0.3240850206368252,0.4871958955763172,0.1661921287647979,3225,9.5e-05,0.837596,1.5e-05,6190,0.043353,0.125795,0.0379,4686,0.018606097,0.0019175238,0.0185704193661773,2668,,,,,,,carmofur
CCOC(=O)CCNc1cc(N2CCc3ccccc3CC2)nc(-c2cccnc2)n1,GSK-J5,histone demethylase control,Preclinical,0.1825045685834046,0.0894242674687751,0.1661842312281288,3226,0.080923,0.010593,0.080065,1387,0.004002,0.05043,0.0038,6378,0.0002221474,0.0014087945,0.0002218344399646,5902,0.0189929346900044,1677.0,,False,,,gsk-j5
COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12,meclinertant,neurotensin receptor antagonist,Phase 2/Phase 3,0.2467079228128566,0.3265498136611898,0.1661454965895791,3227,0.039109,0.135476,0.033811,1868,0.177061,0.429713,0.100976,2879,0.90814173,0.13991335,0.7810805782809045,203,0.0668611350032733,508.0,,False,,,meclinertant
COc1ccc(CCNCc2ccc(OCc3ccc(Cl)nc3)c(OC)c2)cc1OC,SBE-13,PLK inhibitor,Preclinical,0.2111465222277423,0.2131862386602623,0.1661329893478145,3228,0.001726,0.173798,0.001426,3902,0.046062,0.077254,0.042504,4481,0.0026260265,0.082854114,0.0024084494010019,4325,0.0497154740616679,714.0,,False,0.032,1843.0,sbe-13
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2cc(OC)c(OC)cc2C[C@H]1C(=O)O,moexipril,angiotensin converting enzyme inhibitor,Launched,0.1795450513913637,0.074713537070321,0.1661306055384423,3229,0.000105,0.034872,0.000102,5500,0.173139,0.034302,0.1672,1840,0.0005921352,0.012688387,0.000584621959426,5329,,,,,,,moexipril
O=C1NC(=O)/C(=C\c2ccc(-c3ccc(F)cc3)o2)S1,CAY10505,PI3K inhibitor,Preclinical,0.2218486052827202,0.251276905765303,0.1661031741989302,3230,0.962807,0.123942,0.843475,231,0.210071,0.178076,0.172663,1775,0.7002915,0.10799188,0.6246657043669799,348,0.0301672524663445,1182.0,,False,,,cay10505
CC1(C)SCN(S(=O)(=O)c2ccccc2)[C@@H]1C(=O)N[C@@H](CNC(=O)NCc1ccccc1)C(=O)O,TC-I-15,integrin inhibitor,Preclinical,0.2222356088454823,0.2526658483662756,0.1660842601993427,3231,0.000539,0.027138,0.000525,4583,0.08485,0.167539,0.070634,3601,0.019830728,0.014560155,0.0195419895265571,2616,0.00821956794245011,2741.0,,False,,,tc-i-15
C[C@@H](N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,BW-723C86,serotonin receptor agonist,Preclinical,0.197135194851044,0.1576400342779413,0.1660587959773368,3232,0.151766,0.03489,0.146471,1077,0.084874,0.065464,0.079318,3364,0.284326,0.00269901,0.28355860128274,788,0.00258292334929137,3901.0,,False,,,bw-723c86
Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,tocofersolan,antioxidant,Launched,0.2301120780545589,0.2784125865324154,0.1660459792110401,3233,0.763766,0.18835,0.619911,428,0.056157,0.029472,0.054501,4074,0.010170383,0.061044313,0.0095495389568181,3214,0.0157487492600921,1923.0,,False,,,tocofersolan
NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,azosemide,electrolyte reabsorption inhibitor,Launched,0.1948897281624388,0.1480414835064694,0.1660379636850988,3234,0.970619,0.005485,0.965295,94,0.046728,0.030557,0.0453,4368,0.012037578,0.008146271,0.0119395166274283,3021,0.005949687070256,3098.0,,False,,,azosemide
CO[C@H]1CO[C@@H]2[C@H]1OC[C@H]2OC,dimethyl-isosorbide,cosmetic moisturizer,Preclinical,0.1823595487868748,0.0895352985825681,0.1660319321368595,3235,0.0,0.019452,0.0,6693,0.002728,0.158215,0.002296,6487,0.003579716,0.0008185624,0.0035767857790797,4022,0.00896464796500424,2636.0,,False,,,dimethyl-isosorbide
NC(=O)[C@@H]1CC[C@H](c2ccc(OCc3ccccc3F)cc2)N1,vixotrigine,sodium channel blocker,Phase 2,0.2417456845328491,0.3132968776915317,0.1660075163733055,3236,0.013977,0.04261,0.013381,2406,0.070969,0.245378,0.053555,4102,0.0004632032,0.0036498776,0.000461512565016,5469,,,,,,,vixotrigine
CC(/C=C/C=C(\C)C(=O)O)=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O,transcrocetinate,glutamate receptor antagonist,Preclinical,0.1948932599056151,0.1485554571583596,0.1659408025832534,3237,1e-05,0.002193,1e-05,6281,0.02024,0.000167,0.020236,5469,0.00034788004,0.00074703706,0.0003476201607176,5655,,,,,,,transcrocetinate
O=C(NOC[C@H](O)CO)c1cc(Br)c(F)c(F)c1Nc1ccc(I)cc1F,PD-318088,MEK inhibitor,Preclinical,0.2376702035368358,0.3018183660461296,0.165936971047497,3238,0.000367,0.969075,1.1e-05,6268,0.067626,0.193726,0.054525,4072,0.0016168855,0.15382147,0.0013681737955683,4761,0.0352823353364227,1010.0,,False,,,pd-318088
O=C(CN1CCNCC1)NC1CCCCC1,esaprazole,,Phase 2,0.1994228441231979,0.1681740052365526,0.165885105691335,3239,3e-06,0.00833,3e-06,6482,0.047493,0.001407,0.047426,4277,0.00094122544,0.00037256486,0.0009408747724757,5010,0.0182691534340847,1724.0,,False,0.024,2346.0,esaprazole
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,anagrelide,phosphodiesterase inhibitor,Launched,0.1991087513648609,0.1670630464096777,0.1658450367950202,3240,0.077898,0.166279,0.064946,1497,0.136024,0.28671,0.097024,2960,0.008200659,0.0009506688,0.0081928628893492,3323,,,,,,,anagrelide
CCCCC1CCC(c2nc(-c3ccncc3)no2)CC1,PSN-375963,glucose dependent insulinotropic receptor agonist,Preclinical,0.1898406640307323,0.1264956530028726,0.1658266452676658,3241,1.9e-05,0.018241,1.9e-05,6146,0.016063,0.10209,0.014423,5759,0.010476548,0.0033294524,0.0104416668321176,3133,0.0324236083306459,1104.0,,False,,,psn-375963
CN[C@H](CC(=O)O)C(=O)O,NMDA,glutamate receptor agonist,Preclinical,0.180104405556239,0.0795691098298554,0.1657736583296938,3242,0.000916,0.003634,0.000913,4222,0.155526,3.5e-05,0.155521,2003,0.64310265,0.00029262755,0.642914460447132,326,0.00412208467554663,3482.0,,False,,,nmda
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,fenretinide,apoptosis stimulant|retinoid receptor agonist,Phase 3,0.2205804636667125,0.2485606053072455,0.1657528500987616,3243,0.015522,0.00991,0.015369,2315,0.114551,0.005596,0.11391,2659,0.010564999,0.009055744,0.0104693250736957,3128,0.00330470606348935,3705.0,,False,,,fenretinide
CCCCCCCCc1ccc(-c2ccc(C(=O)O)cc2)cc1,AC-55649,retinoid receptor agonist,Preclinical,0.1994058943342319,0.1688134980038313,0.1657434877890878,3244,0.43636,0.094132,0.395285,645,0.275864,0.182186,0.225606,1231,0.054579414,0.0056379028,0.054271700568987,1836,0.00456870127904665,3370.0,,False,,,ac-55649
CCCCCCCOc1ccc(CCC(N)(CO)CO)cc1C(F)(F)F,amiselimod,sphingosine 1-phosphate receptor modulator,Phase 2,0.2091258696338356,0.2074527559064181,0.1657421316469701,3245,0.000939,0.035076,0.000906,4229,0.084276,0.054591,0.079675,3353,0.003254873,0.004775807,0.0032393283547424,4101,,,,,,,amiselimod
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,pelitinib,EGFR inhibitor,Phase 2,0.2250897939970745,0.264017656480548,0.1656621140882776,3246,0.000273,0.089619,0.000249,5054,0.095623,0.087864,0.087221,3162,0.053263474,0.038951237,0.0511887958007826,1875,0.0475442334834951,749.0,,False,,,pelitinib
O[C@H](CNC[C@@H](O)[C@H]1CCc2cc(F)ccc2O1)[C@@H]1CCc2cc(F)ccc2O1,nebivolol,adrenergic receptor antagonist,Launched,0.2135757780104128,0.2243501612003997,0.1656600177852759,3247,0.000926,0.349167,0.000603,4487,0.324917,0.04141,0.311462,765,0.025494028,0.01418219,0.0251324668510386,2421,,,,,,,nebivolol
CC[C@H]1NC(=O)N(c2ccc(Oc3ccc(C)c(OC)c3)nc2)C1=O,AUT-1,potassium channel activator,Preclinical,0.2286535663632579,0.2755636066453722,0.1656449649438716,3248,0.000893,0.006365,0.000887,4249,0.117813,0.082258,0.108122,2752,0.019301707,0.0076893284,0.0191532898361964,2641,,,,,,,aut-1
CC(C)N1CCN(Cc2cnc(-c3cc(-c4cccc5[nH]ccc45)cc4[nH]ncc34)o2)CC1,nemiralisib,,Phase 2,0.2274819661131547,0.2718419213066124,0.165642831382349,3249,1.8e-05,0.009184,1.8e-05,6154,0.568324,0.054231,0.537503,213,0.0024318693,0.006263853,0.0024166364281895,4323,,,,,,,nemiralisib
CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,vismodegib,hedgehog pathway inhibitor|smoothened receptor antagonist,Launched,0.2060264028280168,0.1962372292984754,0.1655963523747152,3250,0.968521,0.026014,0.943326,122,0.283175,0.166945,0.2359,1154,0.733812,0.11080577,0.65250139630476,317,0.0511074177920818,694.0,,False,,,vismodegib
Cc1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c3ccccc3N(CC(=O)c3ccccc3C)C2=O)c1,YM-022,CCK receptor antagonist,Phase 2,0.2280629775225404,0.2740105852698725,0.1655713075731993,3251,0.001258,0.041399,0.001206,4023,0.156716,0.106657,0.140001,2224,0.0049183103,0.010324926,0.0048675291101074,3767,0.00318953601947669,3736.0,,False,0.052,1003.0,ym-022
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,ethinyl-estradiol,estrogen receptor agonist|estrogenic hormone,Launched,0.1969361032372497,0.1592823834710994,0.16556765132211,3252,0.00015,0.018961,0.000147,5324,0.024255,0.001741,0.024213,5287,0.024986941,0.0014509714,0.0249506856632355,2426,,,,,,,ethinyl-estradiol
CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,spectinomycin,bacterial 30S ribosomal subunit inhibitor,Launched,0.2009996610834565,0.1764253181621565,0.165538231926322,3253,0.000105,0.00954,0.000104,5484,0.407358,0.004983,0.405328,465,0.047441654,0.006359679,0.0471399403093309,1933,,,,,,,spectinomycin
NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)C(C=NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O,viomycin,protein synthesis inhibitor,Launched,0.2781837686437685,0.4050878382581748,0.165494907165352,3254,0.081126,0.048424,0.077197,1404,0.41239,0.099249,0.371461,566,0.020497859,0.045749694,0.0195600882230948,2615,0.126247963358764,245.0,,False,,,viomycin
